rebalance_date,ticker,factor_value,factor_id,factor_name,source
20210501,000090,0.783,F02,F02,research_simulation
20210501,000096,0.506,F02,F02,research_simulation
20210501,000099,0.274,F02,F02,research_simulation
20210501,000100,0.114,F02,F02,research_simulation
20210501,000151,0.478,F02,F02,research_simulation
20210501,000153,0.994,F02,F02,research_simulation
20210501,000155,0.167,F02,F02,research_simulation
20210501,000156,0.257,F02,F02,research_simulation
20210501,000157,0.776,F02,F02,research_simulation
20210501,000158,0.047,F02,F02,research_simulation
20210501,000159,0.949,F02,F02,research_simulation
20210501,000166,0.505,F02,F02,research_simulation
20210501,000301,0.577,F02,F02,research_simulation
20210501,000333,0.766,F02,F02,research_simulation
20210501,000338,0.034,F02,F02,research_simulation
20210501,000400,0.823,F02,F02,research_simulation
20210501,000401,0.213,F02,F02,research_simulation
20210501,000402,0.195,F02,F02,research_simulation
20210501,000403,0.472,F02,F02,research_simulation
20210501,000404,0.045,F02,F02,research_simulation
20210501,000407,0.129,F02,F02,research_simulation
20210501,000408,0.856,F02,F02,research_simulation
20210501,000409,0.99,F02,F02,research_simulation
20210501,000410,0.17,F02,F02,research_simulation
20210501,000411,0.133,F02,F02,research_simulation
20210501,000415,0.569,F02,F02,research_simulation
20210501,000417,0.778,F02,F02,research_simulation
20210501,000419,0.073,F02,F02,research_simulation
20210501,000420,0.085,F02,F02,research_simulation
20210501,000421,0.675,F02,F02,research_simulation
20210501,000422,0.143,F02,F02,research_simulation
20210501,000423,0.152,F02,F02,research_simulation
20210501,000425,0.94,F02,F02,research_simulation
20210501,000426,0.181,F02,F02,research_simulation
20210501,000428,0.053,F02,F02,research_simulation
20210501,000429,0.955,F02,F02,research_simulation
20210501,000430,0.371,F02,F02,research_simulation
20210501,000488,0.188,F02,F02,research_simulation
20210501,000498,0.43,F02,F02,research_simulation
20210501,000501,0.803,F02,F02,research_simulation
20210501,000503,0.545,F02,F02,research_simulation
20210501,000504,0.378,F02,F02,research_simulation
20210501,000505,0.0,F02,F02,research_simulation
20210501,000506,0.563,F02,F02,research_simulation
20210501,000507,0.902,F02,F02,research_simulation
20210501,000509,0.985,F02,F02,research_simulation
20210501,000510,0.752,F02,F02,research_simulation
20210501,000513,0.447,F02,F02,research_simulation
20210501,000514,0.736,F02,F02,research_simulation
20210501,000516,0.105,F02,F02,research_simulation
20210901,000001,0.979,F02,F02,research_simulation
20210901,000002,0.131,F02,F02,research_simulation
20210901,000004,0.322,F02,F02,research_simulation
20210901,000006,0.201,F02,F02,research_simulation
20210901,000007,0.411,F02,F02,research_simulation
20210901,000008,0.277,F02,F02,research_simulation
20210901,000009,0.97,F02,F02,research_simulation
20210901,000010,0.203,F02,F02,research_simulation
20210901,000011,0.433,F02,F02,research_simulation
20210901,000012,0.156,F02,F02,research_simulation
20210901,000014,0.546,F02,F02,research_simulation
20210901,000016,0.52,F02,F02,research_simulation
20210901,000017,0.949,F02,F02,research_simulation
20210901,000019,0.563,F02,F02,research_simulation
20210901,000020,0.557,F02,F02,research_simulation
20210901,000021,0.696,F02,F02,research_simulation
20210901,000025,0.404,F02,F02,research_simulation
20210901,000026,0.464,F02,F02,research_simulation
20210901,000027,0.035,F02,F02,research_simulation
20210901,000028,0.943,F02,F02,research_simulation
20210901,000029,0.519,F02,F02,research_simulation
20210901,000030,0.38,F02,F02,research_simulation
20210901,000031,0.198,F02,F02,research_simulation
20210901,000032,0.772,F02,F02,research_simulation
20210901,000034,0.533,F02,F02,research_simulation
20210901,000035,0.275,F02,F02,research_simulation
20210901,000036,0.873,F02,F02,research_simulation
20210901,000037,0.451,F02,F02,research_simulation
20210901,000039,0.619,F02,F02,research_simulation
20210901,000042,0.259,F02,F02,research_simulation
20210901,000045,0.158,F02,F02,research_simulation
20210901,000048,0.439,F02,F02,research_simulation
20210901,000049,0.585,F02,F02,research_simulation
20210901,000050,0.714,F02,F02,research_simulation
20210901,000055,0.435,F02,F02,research_simulation
20210901,000056,0.337,F02,F02,research_simulation
20210901,000058,0.292,F02,F02,research_simulation
20210901,000059,0.64,F02,F02,research_simulation
20210901,000060,0.815,F02,F02,research_simulation
20210901,000061,0.792,F02,F02,research_simulation
20210901,000062,0.73,F02,F02,research_simulation
20210901,000063,0.17,F02,F02,research_simulation
20210901,000065,0.745,F02,F02,research_simulation
20210901,000066,0.522,F02,F02,research_simulation
20210901,000068,0.935,F02,F02,research_simulation
20210901,000069,0.634,F02,F02,research_simulation
20210901,000070,0.919,F02,F02,research_simulation
20210901,000078,0.859,F02,F02,research_simulation
20210901,000088,0.654,F02,F02,research_simulation
20210901,000089,0.274,F02,F02,research_simulation
20210901,000090,0.551,F02,F02,research_simulation
20210901,000096,0.281,F02,F02,research_simulation
20210901,000099,0.141,F02,F02,research_simulation
20210901,000100,0.022,F02,F02,research_simulation
20210901,000151,0.59,F02,F02,research_simulation
20210901,000153,0.181,F02,F02,research_simulation
20210901,000155,0.844,F02,F02,research_simulation
20210901,000156,0.962,F02,F02,research_simulation
20210901,000157,0.265,F02,F02,research_simulation
20210901,000158,0.525,F02,F02,research_simulation
20210901,000159,0.76,F02,F02,research_simulation
20210901,000166,0.225,F02,F02,research_simulation
20210901,000301,0.036,F02,F02,research_simulation
20210901,000333,0.84,F02,F02,research_simulation
20210901,000338,0.609,F02,F02,research_simulation
20210901,000400,0.142,F02,F02,research_simulation
20210901,000401,0.388,F02,F02,research_simulation
20210901,000402,0.705,F02,F02,research_simulation
20210901,000403,0.237,F02,F02,research_simulation
20210901,000404,0.731,F02,F02,research_simulation
20210901,000407,0.936,F02,F02,research_simulation
20210901,000408,0.477,F02,F02,research_simulation
20210901,000409,0.306,F02,F02,research_simulation
20210901,000410,0.915,F02,F02,research_simulation
20210901,000411,0.367,F02,F02,research_simulation
20210901,000415,0.081,F02,F02,research_simulation
20210901,000417,0.053,F02,F02,research_simulation
20210901,000419,0.662,F02,F02,research_simulation
20210901,000420,0.48,F02,F02,research_simulation
20210901,000421,0.478,F02,F02,research_simulation
20210901,000422,0.468,F02,F02,research_simulation
20210901,000423,0.05,F02,F02,research_simulation
20210901,000425,0.922,F02,F02,research_simulation
20210901,000426,0.782,F02,F02,research_simulation
20210901,000428,0.801,F02,F02,research_simulation
20210901,000429,0.477,F02,F02,research_simulation
20210901,000430,0.098,F02,F02,research_simulation
20210901,000488,0.205,F02,F02,research_simulation
20210901,000498,0.338,F02,F02,research_simulation
20210901,000501,0.935,F02,F02,research_simulation
20210901,000503,0.768,F02,F02,research_simulation
20210901,000504,0.866,F02,F02,research_simulation
20210901,000505,0.168,F02,F02,research_simulation
20210901,000506,0.039,F02,F02,research_simulation
20210901,000507,0.562,F02,F02,research_simulation
20210901,000509,0.406,F02,F02,research_simulation
20210901,000510,0.67,F02,F02,research_simulation
20210901,000513,0.421,F02,F02,research_simulation
20210901,000514,0.607,F02,F02,research_simulation
20210901,000516,0.603,F02,F02,research_simulation
20220201,000001,0.069,F02,F02,research_simulation
20220201,000002,0.362,F02,F02,research_simulation
20220201,000004,0.858,F02,F02,research_simulation
20220201,000006,0.497,F02,F02,research_simulation
20220201,000007,0.663,F02,F02,research_simulation
20220201,000008,0.431,F02,F02,research_simulation
20220201,000009,0.869,F02,F02,research_simulation
20220201,000010,0.294,F02,F02,research_simulation
20220201,000011,0.731,F02,F02,research_simulation
20220201,000012,0.731,F02,F02,research_simulation
20220201,000014,0.222,F02,F02,research_simulation
20220201,000016,0.213,F02,F02,research_simulation
20220201,000017,0.561,F02,F02,research_simulation
20220201,000019,0.935,F02,F02,research_simulation
20220201,000020,0.764,F02,F02,research_simulation
20220201,000021,0.946,F02,F02,research_simulation
20220201,000025,0.194,F02,F02,research_simulation
20220201,000026,0.148,F02,F02,research_simulation
20220201,000027,0.714,F02,F02,research_simulation
20220201,000028,0.957,F02,F02,research_simulation
20220201,000029,0.321,F02,F02,research_simulation
20220201,000030,0.064,F02,F02,research_simulation
20220201,000031,0.899,F02,F02,research_simulation
20220201,000032,0.299,F02,F02,research_simulation
20220201,000034,0.598,F02,F02,research_simulation
20220201,000035,0.946,F02,F02,research_simulation
20220201,000036,0.016,F02,F02,research_simulation
20220201,000037,0.465,F02,F02,research_simulation
20220201,000039,0.322,F02,F02,research_simulation
20220201,000042,0.005,F02,F02,research_simulation
20220201,000045,0.525,F02,F02,research_simulation
20220201,000048,0.411,F02,F02,research_simulation
20220201,000049,0.292,F02,F02,research_simulation
20220201,000050,0.549,F02,F02,research_simulation
20220201,000055,0.81,F02,F02,research_simulation
20220201,000056,0.815,F02,F02,research_simulation
20220201,000058,0.715,F02,F02,research_simulation
20220201,000059,0.633,F02,F02,research_simulation
20220201,000060,0.244,F02,F02,research_simulation
20220201,000061,0.618,F02,F02,research_simulation
20220201,000062,0.266,F02,F02,research_simulation
20220201,000063,0.626,F02,F02,research_simulation
20220201,000065,0.212,F02,F02,research_simulation
20220201,000066,0.21,F02,F02,research_simulation
20220201,000068,0.486,F02,F02,research_simulation
20220201,000069,0.02,F02,F02,research_simulation
20220201,000070,0.55,F02,F02,research_simulation
20220201,000078,0.848,F02,F02,research_simulation
20220201,000088,0.27,F02,F02,research_simulation
20220201,000089,0.172,F02,F02,research_simulation
20220201,000090,0.002,F02,F02,research_simulation
20220201,000096,0.887,F02,F02,research_simulation
20220201,000099,0.145,F02,F02,research_simulation
20220201,000100,0.283,F02,F02,research_simulation
20220201,000151,0.945,F02,F02,research_simulation
20220201,000153,0.717,F02,F02,research_simulation
20220201,000155,0.258,F02,F02,research_simulation
20220201,000156,0.118,F02,F02,research_simulation
20220201,000157,0.994,F02,F02,research_simulation
20220201,000158,0.049,F02,F02,research_simulation
20220201,000159,0.814,F02,F02,research_simulation
20220201,000166,0.531,F02,F02,research_simulation
20220201,000301,0.97,F02,F02,research_simulation
20220201,000333,0.675,F02,F02,research_simulation
20220201,000338,0.579,F02,F02,research_simulation
20220201,000400,0.782,F02,F02,research_simulation
20220201,000401,0.346,F02,F02,research_simulation
20220201,000402,0.185,F02,F02,research_simulation
20220201,000403,0.258,F02,F02,research_simulation
20220201,000404,0.693,F02,F02,research_simulation
20220201,000407,0.502,F02,F02,research_simulation
20220201,000408,0.452,F02,F02,research_simulation
20220201,000409,0.647,F02,F02,research_simulation
20220201,000410,0.637,F02,F02,research_simulation
20220201,000411,0.526,F02,F02,research_simulation
20220201,000415,0.121,F02,F02,research_simulation
20220201,000417,0.922,F02,F02,research_simulation
20220201,000419,0.065,F02,F02,research_simulation
20220201,000420,0.347,F02,F02,research_simulation
20220201,000421,0.976,F02,F02,research_simulation
20220201,000422,0.754,F02,F02,research_simulation
20220201,000423,0.803,F02,F02,research_simulation
20220201,000425,0.357,F02,F02,research_simulation
20220201,000426,0.982,F02,F02,research_simulation
20220201,000428,0.315,F02,F02,research_simulation
20220201,000429,0.15,F02,F02,research_simulation
20220201,000430,0.223,F02,F02,research_simulation
20220201,000488,0.195,F02,F02,research_simulation
20220201,000498,0.393,F02,F02,research_simulation
20220201,000501,0.052,F02,F02,research_simulation
20220201,000503,0.623,F02,F02,research_simulation
20220201,000504,0.343,F02,F02,research_simulation
20220201,000505,0.349,F02,F02,research_simulation
20220201,000506,0.289,F02,F02,research_simulation
20220201,000507,0.112,F02,F02,research_simulation
20220201,000509,0.132,F02,F02,research_simulation
20220201,000510,0.439,F02,F02,research_simulation
20220201,000513,0.207,F02,F02,research_simulation
20220201,000514,0.42,F02,F02,research_simulation
20220201,000516,0.621,F02,F02,research_simulation
20220301,000001,0.755,F02,F02,research_simulation
20220301,000002,0.189,F02,F02,research_simulation
20220301,000004,0.016,F02,F02,research_simulation
20220301,000006,0.203,F02,F02,research_simulation
20220301,000007,0.438,F02,F02,research_simulation
20220301,000008,0.633,F02,F02,research_simulation
20220301,000009,0.288,F02,F02,research_simulation
20220301,000010,0.009,F02,F02,research_simulation
20220301,000011,0.128,F02,F02,research_simulation
20220301,000012,0.013,F02,F02,research_simulation
20220301,000014,0.99,F02,F02,research_simulation
20220301,000016,0.011,F02,F02,research_simulation
20220301,000017,0.895,F02,F02,research_simulation
20220301,000019,0.003,F02,F02,research_simulation
20220301,000020,0.747,F02,F02,research_simulation
20220301,000021,0.138,F02,F02,research_simulation
20220301,000025,0.78,F02,F02,research_simulation
20220301,000026,0.083,F02,F02,research_simulation
20220301,000027,0.883,F02,F02,research_simulation
20220301,000028,0.64,F02,F02,research_simulation
20220301,000029,0.963,F02,F02,research_simulation
20220301,000030,0.732,F02,F02,research_simulation
20220301,000031,0.841,F02,F02,research_simulation
20220301,000032,0.547,F02,F02,research_simulation
20220301,000034,0.625,F02,F02,research_simulation
20220301,000035,0.905,F02,F02,research_simulation
20220301,000036,0.109,F02,F02,research_simulation
20220301,000037,0.559,F02,F02,research_simulation
20220301,000039,0.479,F02,F02,research_simulation
20220301,000042,0.361,F02,F02,research_simulation
20220301,000045,0.044,F02,F02,research_simulation
20220301,000048,0.118,F02,F02,research_simulation
20220301,000049,0.155,F02,F02,research_simulation
20220301,000050,0.056,F02,F02,research_simulation
20220301,000055,0.942,F02,F02,research_simulation
20220301,000056,0.835,F02,F02,research_simulation
20220301,000058,0.985,F02,F02,research_simulation
20220301,000059,0.523,F02,F02,research_simulation
20220301,000060,0.603,F02,F02,research_simulation
20220301,000061,0.903,F02,F02,research_simulation
20220301,000062,0.032,F02,F02,research_simulation
20220301,000063,0.764,F02,F02,research_simulation
20220301,000065,0.215,F02,F02,research_simulation
20220301,000066,0.029,F02,F02,research_simulation
20220301,000068,0.713,F02,F02,research_simulation
20220301,000069,0.968,F02,F02,research_simulation
20220301,000070,0.686,F02,F02,research_simulation
20220301,000078,0.419,F02,F02,research_simulation
20220301,000088,0.85,F02,F02,research_simulation
20220301,000089,0.583,F02,F02,research_simulation
20220301,000090,0.457,F02,F02,research_simulation
20220301,000096,0.585,F02,F02,research_simulation
20220301,000099,0.077,F02,F02,research_simulation
20220301,000100,0.777,F02,F02,research_simulation
20220301,000151,0.461,F02,F02,research_simulation
20220301,000153,0.591,F02,F02,research_simulation
20220301,000155,0.714,F02,F02,research_simulation
20220301,000156,0.015,F02,F02,research_simulation
20220301,000157,0.444,F02,F02,research_simulation
20220301,000158,0.023,F02,F02,research_simulation
20220301,000159,0.857,F02,F02,research_simulation
20220301,000166,0.614,F02,F02,research_simulation
20220301,000301,0.431,F02,F02,research_simulation
20220301,000333,0.912,F02,F02,research_simulation
20220301,000338,0.087,F02,F02,research_simulation
20220301,000400,0.149,F02,F02,research_simulation
20220301,000401,0.337,F02,F02,research_simulation
20220301,000402,0.16,F02,F02,research_simulation
20220301,000403,0.631,F02,F02,research_simulation
20220301,000404,0.255,F02,F02,research_simulation
20220301,000407,0.933,F02,F02,research_simulation
20220301,000408,0.782,F02,F02,research_simulation
20220301,000409,0.25,F02,F02,research_simulation
20220301,000410,0.86,F02,F02,research_simulation
20220301,000411,0.131,F02,F02,research_simulation
20220301,000415,0.952,F02,F02,research_simulation
20220301,000417,0.421,F02,F02,research_simulation
20220301,000419,0.105,F02,F02,research_simulation
20220301,000420,0.72,F02,F02,research_simulation
20220301,000421,0.704,F02,F02,research_simulation
20220301,000422,0.546,F02,F02,research_simulation
20220301,000423,0.271,F02,F02,research_simulation
20220301,000425,0.134,F02,F02,research_simulation
20220301,000426,0.703,F02,F02,research_simulation
20220301,000428,0.118,F02,F02,research_simulation
20220301,000429,0.112,F02,F02,research_simulation
20220301,000430,0.021,F02,F02,research_simulation
20220301,000488,0.899,F02,F02,research_simulation
20220301,000498,0.09,F02,F02,research_simulation
20220301,000501,0.13,F02,F02,research_simulation
20220301,000503,0.117,F02,F02,research_simulation
20220301,000504,0.249,F02,F02,research_simulation
20220301,000505,0.607,F02,F02,research_simulation
20220301,000506,0.686,F02,F02,research_simulation
20220301,000507,0.32,F02,F02,research_simulation
20220301,000509,0.419,F02,F02,research_simulation
20220301,000510,0.736,F02,F02,research_simulation
20220301,000513,0.9,F02,F02,research_simulation
20220301,000514,0.67,F02,F02,research_simulation
20220301,000516,0.275,F02,F02,research_simulation
20220501,000001,0.529,F02,F02,research_simulation
20220501,000002,0.868,F02,F02,research_simulation
20220501,000004,0.189,F02,F02,research_simulation
20220501,000006,0.205,F02,F02,research_simulation
20220501,000007,0.488,F02,F02,research_simulation
20220501,000008,0.897,F02,F02,research_simulation
20220501,000009,0.224,F02,F02,research_simulation
20220501,000010,0.63,F02,F02,research_simulation
20220501,000011,0.953,F02,F02,research_simulation
20220501,000012,0.031,F02,F02,research_simulation
20220501,000014,0.71,F02,F02,research_simulation
20220501,000016,0.22,F02,F02,research_simulation
20220501,000017,0.294,F02,F02,research_simulation
20220501,000019,0.716,F02,F02,research_simulation
20220501,000020,0.614,F02,F02,research_simulation
20220501,000021,0.196,F02,F02,research_simulation
20220501,000025,0.523,F02,F02,research_simulation
20220501,000026,0.225,F02,F02,research_simulation
20220501,000027,0.841,F02,F02,research_simulation
20220501,000028,0.957,F02,F02,research_simulation
20220501,000029,0.189,F02,F02,research_simulation
20220501,000030,0.511,F02,F02,research_simulation
20220501,000031,0.649,F02,F02,research_simulation
20220501,000032,0.277,F02,F02,research_simulation
20220501,000034,0.395,F02,F02,research_simulation
20220501,000035,0.223,F02,F02,research_simulation
20220501,000036,0.556,F02,F02,research_simulation
20220501,000037,0.692,F02,F02,research_simulation
20220501,000039,0.39,F02,F02,research_simulation
20220501,000042,0.25,F02,F02,research_simulation
20220501,000045,0.126,F02,F02,research_simulation
20220501,000048,0.508,F02,F02,research_simulation
20220501,000049,0.216,F02,F02,research_simulation
20220501,000050,0.106,F02,F02,research_simulation
20220501,000055,0.691,F02,F02,research_simulation
20220501,000056,0.181,F02,F02,research_simulation
20220501,000058,0.353,F02,F02,research_simulation
20220501,000059,0.098,F02,F02,research_simulation
20220501,000060,0.574,F02,F02,research_simulation
20220501,000061,0.527,F02,F02,research_simulation
20220501,000062,0.128,F02,F02,research_simulation
20220501,000063,0.491,F02,F02,research_simulation
20220501,000065,0.825,F02,F02,research_simulation
20220501,000066,0.848,F02,F02,research_simulation
20220501,000068,0.466,F02,F02,research_simulation
20220501,000069,0.206,F02,F02,research_simulation
20220501,000070,0.649,F02,F02,research_simulation
20220501,000078,0.313,F02,F02,research_simulation
20220501,000088,0.293,F02,F02,research_simulation
20220501,000089,0.379,F02,F02,research_simulation
20220501,000090,0.19,F02,F02,research_simulation
20220501,000096,0.786,F02,F02,research_simulation
20220501,000099,0.972,F02,F02,research_simulation
20220501,000100,0.719,F02,F02,research_simulation
20220501,000151,0.071,F02,F02,research_simulation
20220501,000153,0.052,F02,F02,research_simulation
20220501,000155,0.114,F02,F02,research_simulation
20220501,000156,0.899,F02,F02,research_simulation
20220501,000157,0.898,F02,F02,research_simulation
20220501,000158,0.764,F02,F02,research_simulation
20220501,000159,0.77,F02,F02,research_simulation
20220501,000166,0.62,F02,F02,research_simulation
20220501,000301,0.213,F02,F02,research_simulation
20220501,000333,0.645,F02,F02,research_simulation
20220501,000338,0.239,F02,F02,research_simulation
20220501,000400,0.637,F02,F02,research_simulation
20220501,000401,0.818,F02,F02,research_simulation
20220501,000402,0.622,F02,F02,research_simulation
20220501,000403,0.852,F02,F02,research_simulation
20220501,000404,0.158,F02,F02,research_simulation
20220501,000407,0.45,F02,F02,research_simulation
20220501,000408,0.32,F02,F02,research_simulation
20220501,000409,0.701,F02,F02,research_simulation
20220501,000410,0.548,F02,F02,research_simulation
20220501,000411,0.77,F02,F02,research_simulation
20220501,000415,0.624,F02,F02,research_simulation
20220501,000417,0.475,F02,F02,research_simulation
20220501,000419,0.955,F02,F02,research_simulation
20220501,000420,0.026,F02,F02,research_simulation
20220501,000421,0.253,F02,F02,research_simulation
20220501,000422,0.03,F02,F02,research_simulation
20220501,000423,0.707,F02,F02,research_simulation
20220501,000425,0.114,F02,F02,research_simulation
20220501,000426,0.638,F02,F02,research_simulation
20220501,000428,0.842,F02,F02,research_simulation
20220501,000429,0.149,F02,F02,research_simulation
20220501,000430,0.515,F02,F02,research_simulation
20220501,000488,0.122,F02,F02,research_simulation
20220501,000498,0.073,F02,F02,research_simulation
20220501,000501,0.918,F02,F02,research_simulation
20220501,000503,0.887,F02,F02,research_simulation
20220501,000504,0.946,F02,F02,research_simulation
20220501,000505,0.368,F02,F02,research_simulation
20220501,000506,0.388,F02,F02,research_simulation
20220501,000507,0.374,F02,F02,research_simulation
20220501,000509,0.989,F02,F02,research_simulation
20220501,000510,0.563,F02,F02,research_simulation
20220501,000513,0.86,F02,F02,research_simulation
20220501,000514,0.907,F02,F02,research_simulation
20220501,000516,0.15,F02,F02,research_simulation
20220701,000001,0.08,F02,F02,research_simulation
20220701,000002,0.991,F02,F02,research_simulation
20220701,000004,0.459,F02,F02,research_simulation
20220701,000006,0.054,F02,F02,research_simulation
20220701,000007,0.733,F02,F02,research_simulation
20220701,000008,0.042,F02,F02,research_simulation
20220701,000009,0.931,F02,F02,research_simulation
20220701,000010,0.597,F02,F02,research_simulation
20220701,000011,0.222,F02,F02,research_simulation
20220701,000012,0.536,F02,F02,research_simulation
20220701,000014,0.835,F02,F02,research_simulation
20220701,000016,0.441,F02,F02,research_simulation
20220701,000017,0.853,F02,F02,research_simulation
20220701,000019,0.782,F02,F02,research_simulation
20220701,000020,0.875,F02,F02,research_simulation
20220701,000021,0.863,F02,F02,research_simulation
20220701,000025,0.538,F02,F02,research_simulation
20220701,000026,0.739,F02,F02,research_simulation
20220701,000027,0.777,F02,F02,research_simulation
20220701,000028,0.991,F02,F02,research_simulation
20220701,000029,0.331,F02,F02,research_simulation
20220701,000030,0.287,F02,F02,research_simulation
20220701,000031,0.062,F02,F02,research_simulation
20220701,000032,0.667,F02,F02,research_simulation
20220701,000034,0.856,F02,F02,research_simulation
20220701,000035,0.383,F02,F02,research_simulation
20220701,000036,0.834,F02,F02,research_simulation
20220701,000037,0.992,F02,F02,research_simulation
20220701,000039,0.361,F02,F02,research_simulation
20220701,000042,0.055,F02,F02,research_simulation
20220701,000045,0.115,F02,F02,research_simulation
20220701,000048,0.317,F02,F02,research_simulation
20220701,000049,0.684,F02,F02,research_simulation
20220701,000050,0.941,F02,F02,research_simulation
20220701,000055,0.085,F02,F02,research_simulation
20220701,000056,0.066,F02,F02,research_simulation
20220701,000058,0.392,F02,F02,research_simulation
20220701,000059,0.534,F02,F02,research_simulation
20220701,000060,0.866,F02,F02,research_simulation
20220701,000061,0.886,F02,F02,research_simulation
20220701,000062,0.49,F02,F02,research_simulation
20220701,000063,0.888,F02,F02,research_simulation
20220701,000065,0.338,F02,F02,research_simulation
20220701,000066,0.084,F02,F02,research_simulation
20220701,000068,0.23,F02,F02,research_simulation
20220701,000069,0.165,F02,F02,research_simulation
20220701,000070,0.717,F02,F02,research_simulation
20220701,000078,0.263,F02,F02,research_simulation
20220701,000088,0.881,F02,F02,research_simulation
20220701,000089,0.911,F02,F02,research_simulation
20220701,000090,0.063,F02,F02,research_simulation
20220701,000096,0.17,F02,F02,research_simulation
20220701,000099,0.671,F02,F02,research_simulation
20220701,000100,0.403,F02,F02,research_simulation
20220701,000151,0.183,F02,F02,research_simulation
20220701,000153,0.806,F02,F02,research_simulation
20220701,000155,0.321,F02,F02,research_simulation
20220701,000156,0.111,F02,F02,research_simulation
20220701,000157,0.829,F02,F02,research_simulation
20220701,000158,0.234,F02,F02,research_simulation
20220701,000159,0.546,F02,F02,research_simulation
20220701,000166,0.798,F02,F02,research_simulation
20220701,000301,0.26,F02,F02,research_simulation
20220701,000333,0.306,F02,F02,research_simulation
20220701,000338,0.484,F02,F02,research_simulation
20220701,000400,0.843,F02,F02,research_simulation
20220701,000401,0.455,F02,F02,research_simulation
20220701,000402,0.651,F02,F02,research_simulation
20220701,000403,0.157,F02,F02,research_simulation
20220701,000404,0.816,F02,F02,research_simulation
20220701,000407,0.265,F02,F02,research_simulation
20220701,000408,0.96,F02,F02,research_simulation
20220701,000409,0.711,F02,F02,research_simulation
20220701,000410,0.462,F02,F02,research_simulation
20220701,000411,0.593,F02,F02,research_simulation
20220701,000415,0.28,F02,F02,research_simulation
20220701,000417,0.72,F02,F02,research_simulation
20220701,000419,0.148,F02,F02,research_simulation
20220701,000420,0.169,F02,F02,research_simulation
20220701,000421,0.368,F02,F02,research_simulation
20220701,000422,0.458,F02,F02,research_simulation
20220701,000423,0.565,F02,F02,research_simulation
20220701,000425,0.825,F02,F02,research_simulation
20220701,000426,0.199,F02,F02,research_simulation
20220701,000428,0.45,F02,F02,research_simulation
20220701,000429,0.867,F02,F02,research_simulation
20220701,000430,0.095,F02,F02,research_simulation
20220701,000488,0.443,F02,F02,research_simulation
20220701,000498,0.179,F02,F02,research_simulation
20220701,000501,0.953,F02,F02,research_simulation
20220701,000503,0.41,F02,F02,research_simulation
20220701,000504,0.411,F02,F02,research_simulation
20220701,000505,0.95,F02,F02,research_simulation
20220701,000506,0.042,F02,F02,research_simulation
20220701,000507,0.702,F02,F02,research_simulation
20220701,000509,0.89,F02,F02,research_simulation
20220701,000510,0.363,F02,F02,research_simulation
20220701,000513,0.369,F02,F02,research_simulation
20220701,000514,0.367,F02,F02,research_simulation
20220701,000516,0.035,F02,F02,research_simulation
20220801,000001,0.291,F02,F02,research_simulation
20220801,000002,0.245,F02,F02,research_simulation
20220801,000004,0.905,F02,F02,research_simulation
20220801,000006,0.784,F02,F02,research_simulation
20220801,000007,0.574,F02,F02,research_simulation
20220801,000008,0.042,F02,F02,research_simulation
